Year-Month,Average Weekly Hours (Total Private) (Hours),Civilian Employment (Household Survey) (Thousands),Total Private Employment (CES) (Thousands),Mining & Logging Employment (Thousands),Construction Employment (Thousands),Manufacturing Employment (Thousands),"Trade, Transportation & Utilities Employment (Thousands)",Professional & Business Services Employment (Thousands),Education & Health Services Employment (Thousands),Leisure & Hospitality Employment (Thousands),Labor Force Participation Rate (Percent),Employment-Population Ratio (Percent),Prime-Age (25-54) LFPR (Percent),Multiple Jobholders (Thousands),Part-Time for Economic Reasons (Thousands),Full-Time Employment (Thousands),Unemployment Rate - White (Percent),Unemployment Rate - Black (Percent),Unemployment Rate - Hispanic (Percent),Unemployment Rate - Men 20+ (Percent),Manufacturing Employment (All) (Thousands),Total Nonfarm Payrolls (Thousands),Temporary Help Services Employment (Thousands),U-6 Unemployment Rate (Broad) (Percent),Unemployed 15 Weeks & Over (Thousands),Unemployed 15-26 Weeks (Thousands),Unemployed 27 Weeks & Over (Thousands),Unemployed 5-14 Weeks (Thousands),Unemployed Less Than 5 Weeks (Thousands),Unemployment Level (Thousands),Unemployment Rate (Percent),Construction Employment (Thousands),Education & Health Services (Thousands),Financial Activities Employment (Thousands),Goods-Producing Employment (Thousands),Information Employment (Thousands),Leisure & Hospitality (Thousands),Mining Employment (Thousands),Professional & Business Services (Thousands),Other Services Employment (Thousands),"Trade, Transport, Utilities Employment (Thousands)",Retail Trade Employment (Thousands),Wholesale Trade Employment (Thousands)
2010-06,34.1,139141.0,108692.0,708.0,5698.0,11599.0,24554.0,16915.0,13616.0,5382.0,64.6,58.5,82.2,8577.0,6101.0,26658.0,8.6,15.2,12.3,25.9,11529.0,130510.0,2093.8,16.4,8907.0,2284.0,6623.0,3159.0,2683.0,14474.0,9.4,5516.0,19964.0,7688.0,17747.0,2701.0,13034.0,702.0,16818.0,5313.0,24505.0,14399.4,5377.8
2010-07,34.2,139179.0,108769.0,721.0,5763.0,11600.0,24523.0,16931.0,13720.0,5397.0,64.6,58.5,81.9,8500.0,6122.0,26991.0,8.5,15.6,12.2,25.9,11546.0,130415.0,2097.4,16.4,8714.0,2208.0,6506.0,2972.0,2806.0,14512.0,9.4,5508.0,19976.0,7676.0,17763.0,2703.0,13048.0,709.0,16828.0,5326.0,24526.0,14402.2,5380.4
2010-08,34.2,139438.0,108919.0,728.0,5819.0,11636.0,24535.0,17013.0,13712.0,5367.0,64.7,58.6,82.0,8800.0,6246.0,27703.0,8.6,15.9,12.0,25.5,11538.0,130415.0,2118.0,16.5,8421.0,2162.0,6259.0,3534.0,2671.0,14648.0,9.5,5524.0,20012.0,7674.0,17778.0,2701.0,13081.0,716.0,16888.0,5324.0,24537.0,14414.1,5382.5
2010-09,34.3,139396.0,108549.0,732.0,5733.0,11623.0,24502.0,16978.0,13351.0,5320.0,64.6,58.5,82.0,9246.0,6419.0,27459.0,8.6,16.0,12.3,25.8,11549.0,130341.0,2147.0,16.9,8454.0,2291.0,6163.0,3308.0,2819.0,14579.0,9.5,5501.0,20005.0,7681.0,17772.0,2697.0,13137.0,722.0,16906.0,5332.0,24564.0,14420.3,5388.0
2010-10,34.3,139119.0,108966.0,742.0,5733.0,11603.0,24688.0,17137.0,13085.0,5354.0,64.4,58.3,81.8,8837.0,5968.0,27353.0,8.6,15.6,12.3,27.2,11548.0,130620.0,2180.5,16.6,8613.0,2387.0,6227.0,3345.0,2655.0,14516.0,9.4,5508.0,20073.0,7682.0,17788.0,2695.0,13127.0,732.0,16975.0,5357.0,24626.0,14462.1,5396.4
2010-11,34.2,139044.0,109164.0,741.0,5628.0,11595.0,25060.0,17210.0,12872.0,5332.0,64.6,58.2,82.0,8873.0,5962.0,27561.0,8.9,16.2,12.9,24.8,11571.0,130749.0,2206.2,16.9,8696.0,2370.0,6326.0,3321.0,2912.0,15081.0,9.8,5506.0,20113.0,7680.0,17813.0,2689.0,13126.0,736.0,17069.0,5347.0,24625.0,14446.3,5402.0
2010-12,34.3,139301.0,109015.0,731.0,5369.0,11588.0,25280.0,17243.0,12818.0,5314.0,64.3,58.3,81.9,8935.0,6039.0,27419.0,8.5,15.5,12.9,25.3,11579.0,130830.0,2259.2,16.6,8549.0,2120.0,6429.0,3169.0,2693.0,14348.0,9.3,5467.0,20126.0,7684.0,17780.0,2682.0,13157.0,734.0,17140.0,5338.0,24657.0,14444.5,5409.5
2011-01,34.2,139250.0,106632.0,721.0,5046.0,11508.0,24503.0,16820.0,12477.0,5255.0,64.2,58.3,81.7,8470.0,5827.0,26987.0,8.1,15.8,12.3,25.7,11606.0,130837.0,2231.7,16.1,8393.0,2218.0,6175.0,3033.0,2686.0,14013.0,9.1,5427.0,20150.0,7680.0,17770.0,2678.0,13149.0,737.0,17150.0,5327.0,24675.0,14491.0,5415.1
2011-02,34.3,139394.0,107070.0,723.0,5049.0,11526.0,24357.0,16957.0,12614.0,5284.0,64.1,58.4,81.6,8464.0,5675.0,26872.0,8.1,15.5,11.8,24.1,11637.0,131057.0,2266.0,16.0,8175.0,2284.0,5892.0,3118.0,2469.0,13820.0,9.0,5451.0,20167.0,7677.0,17826.0,2672.0,13188.0,738.0,17229.0,5337.0,24746.0,14518.2,5426.8
2011-03,34.3,139639.0,107887.0,741.0,5158.0,11572.0,24484.0,17110.0,12881.0,5305.0,64.2,58.4,81.7,8645.0,5810.0,27282.0,8.0,15.8,11.6,24.4,11659.0,131283.0,2297.2,16.0,8166.0,2061.0,6105.0,2980.0,2535.0,13737.0,9.0,5477.0,20180.0,7682.0,17890.0,2672.0,13247.0,754.0,17294.0,5332.0,24794.0,14537.9,5444.6
2011-04,34.4,139586.0,109081.0,757.0,5364.0,11624.0,24678.0,17353.0,13233.0,5336.0,64.2,58.4,81.7,8652.0,5748.0,27333.0,8.1,16.5,11.9,24.7,11689.0,131597.0,2292.2,16.1,8016.0,2090.0,5925.0,2987.0,2787.0,13957.0,9.1,5485.0,20232.0,7680.0,17941.0,2674.0,13298.0,767.0,17356.0,5341.0,24891.0,14602.8,5457.6
2011-05,34.4,139624.0,109856.0,776.0,5556.0,11673.0,24848.0,17408.0,13535.0,5368.0,64.1,58.3,81.7,8576.0,5916.0,27381.0,7.9,16.3,11.6,23.9,11697.0,131703.0,2294.1,15.9,8205.0,2052.0,6153.0,2903.0,2668.0,13855.0,9.0,5516.0,20253.0,7701.0,17990.0,2679.0,13293.0,777.0,17407.0,5345.0,24906.0,14604.3,5462.7
2011-06,34.3,139384.0,110775.0,798.0,5728.0,11784.0,25016.0,17556.0,13947.0,5423.0,64.0,58.2,81.7,8427.0,5668.0,27469.0,8.1,16.2,11.5,24.5,11710.0,131931.0,2282.2,16.1,8143.0,1871.0,6271.0,2987.0,2933.0,13962.0,9.1,5528.0,20284.0,7690.0,18026.0,2685.0,13343.0,788.0,17424.0,5353.0,24962.0,14637.7,5470.1
2011-07,34.4,139524.0,110832.0,814.0,5808.0,11796.0,24997.0,17521.0,14032.0,5426.0,64.0,58.2,81.4,8281.0,5598.0,27432.0,8.0,15.9,11.2,24.7,11729.0,131992.0,2273.4,15.9,8177.0,1982.0,6195.0,2931.0,2632.0,13763.0,9.0,5547.0,20332.0,7692.0,18075.0,2675.0,13370.0,799.0,17431.0,5358.0,25010.0,14676.0,5478.3
2011-08,34.3,139942.0,111003.0,816.0,5845.0,11846.0,25009.0,17634.0,14023.0,5416.0,64.1,58.3,81.6,8788.0,5803.0,27296.0,7.9,16.4,11.2,25.0,11748.0,132125.0,2314.5,16.1,8247.0,2199.0,6048.0,2989.0,2650.0,13818.0,9.0,5552.0,20367.0,7697.0,18105.0,2632.0,13395.0,805.0,17506.0,5377.0,25029.0,14677.7,5488.4
2011-09,34.4,140183.0,110770.0,822.0,5817.0,11823.0,24966.0,17635.0,13629.0,5370.0,64.2,58.4,81.5,9166.0,5768.0,27644.0,7.9,15.9,11.2,24.4,11752.0,132344.0,2344.9,16.4,8316.0,2012.0,6304.0,2881.0,2754.0,13948.0,9.0,5584.0,20417.0,7695.0,18148.0,2676.0,13426.0,812.0,17571.0,5382.0,25046.0,14686.2,5491.4
2011-10,34.5,140368.0,111181.0,830.0,5808.0,11808.0,25139.0,17780.0,13418.0,5381.0,64.1,58.4,81.3,8657.0,5718.0,27474.0,7.9,14.6,11.3,24.2,11762.0,132553.0,2363.1,15.8,7802.0,1964.0,5838.0,3250.0,2668.0,13594.0,8.8,5588.0,20452.0,7708.0,18170.0,2677.0,13464.0,820.0,17618.0,5383.0,25083.0,14698.8,5508.4
2011-11,34.4,140826.0,111435.0,828.0,5707.0,11772.0,25567.0,17799.0,13249.0,5379.0,64.1,58.6,81.5,8447.0,5560.0,27434.0,7.7,15.6,11.2,24.2,11753.0,132690.0,2376.1,15.6,7706.0,2009.0,5698.0,2913.0,2556.0,13302.0,8.6,5593.0,20484.0,7721.0,18171.0,2676.0,13511.0,825.0,17654.0,5391.0,25111.0,14715.2,5515.4
2011-12,34.4,140902.0,111412.0,829.0,5512.0,11782.0,25793.0,17822.0,13195.0,5381.0,64.0,58.6,81.6,8171.0,5399.0,27168.0,7.5,15.4,11.1,23.3,11783.0,132888.0,2404.3,15.2,7545.0,1959.0,5586.0,2873.0,2678.0,13093.0,8.5,5611.0,20515.0,7729.0,18225.0,2679.0,13538.0,831.0,17722.0,5402.0,25124.0,14707.2,5536.4
2012-01,34.5,141584.0,109285.0,824.0,5237.0,11717.0,25047.0,17459.0,12904.0,5343.0,63.7,58.4,81.5,8305.0,5443.0,27834.0,7.4,13.6,10.7,23.6,11820.0,133246.0,2428.9,15.1,7433.0,1957.0,5476.0,2908.0,2474.0,12797.0,8.3,5626.0,20573.0,7736.0,18287.0,2665.0,13600.0,841.0,17808.0,5414.0,25217.0,14766.5,5550.5
2012-02,34.5,141858.0,109779.0,832.0,5219.0,11732.0,24850.0,17608.0,13038.0,5361.0,63.8,58.5,81.5,8238.0,5489.0,27582.0,7.4,14.0,10.9,23.8,11841.0,133509.0,2470.9,15.0,7293.0,2051.0,5242.0,2848.0,2610.0,12813.0,8.3,5629.0,20646.0,7745.0,18316.0,2676.0,13641.0,846.0,17878.0,5414.0,25246.0,14760.1,5560.9
2012-03,34.5,142036.0,110605.0,836.0,5313.0,11803.0,24959.0,17724.0,13334.0,5394.0,63.8,58.5,81.5,7775.0,5189.0,27023.0,7.3,14.0,10.6,24.8,11880.0,133748.0,2466.4,14.6,7176.0,1940.0,5236.0,2788.0,2708.0,12713.0,8.2,5625.0,20690.0,7767.0,18354.0,2678.0,13706.0,849.0,17912.0,5422.0,25276.0,14776.3,5568.5
2012-04,34.4,141899.0,111487.0,840.0,5488.0,11833.0,25073.0,17929.0,13626.0,5411.0,63.7,58.4,81.4,7913.0,5181.0,27508.0,7.4,13.3,10.3,25.0,11897.0,133825.0,2472.5,14.7,7072.0,1940.0,5132.0,2878.0,2624.0,12646.0,8.2,5618.0,20707.0,7771.0,18365.0,2680.0,13709.0,850.0,17961.0,5416.0,25285.0,14784.0,5582.5
2012-05,34.3,142206.0,112348.0,854.0,5651.0,11894.0,25280.0,17997.0,13959.0,5440.0,63.7,58.5,81.4,8101.0,5216.0,28054.0,7.4,13.5,10.9,24.4,11908.0,133932.0,2482.4,14.8,7091.0,1690.0,5401.0,3006.0,2550.0,12660.0,8.2,5604.0,20744.0,7781.0,18367.0,2685.0,13705.0,855.0,17986.0,5416.0,25337.0,14791.9,5594.1
2012-06,34.4,142391.0,113137.0,862.0,5825.0,12005.0,25375.0,18189.0,14329.0,5493.0,63.8,58.6,81.5,8072.0,5296.0,27674.0,7.3,14.5,10.9,23.3,11918.0,134013.0,2505.9,14.7,7227.0,1817.0,5409.0,2806.0,2747.0,12692.0,8.2,5621.0,20744.0,7782.0,18391.0,2674.0,13702.0,852.0,18042.0,5425.0,25323.0,14772.6,5599.0
2012-07,34.4,142292.0,113154.0,865.0,5893.0,12017.0,25317.0,18180.0,14411.0,5500.0,63.7,58.5,81.4,8082.0,5224.0,27746.0,7.3,14.2,10.2,23.6,11944.0,134157.0,2516.4,14.7,6983.0,1773.0,5210.0,2984.0,2662.0,12656.0,8.2,5632.0,20779.0,7778.0,18427.0,2679.0,13735.0,851.0,18084.0,5433.0,25329.0,14762.5,5609.3
2012-08,34.4,142291.0,113325.0,866.0,5926.0,12038.0,25338.0,18250.0,14434.0,5470.0,63.5,58.4,81.4,7974.0,5238.0,27600.0,7.2,13.8,10.1,24.2,11940.0,134339.0,2519.9,14.6,6889.0,1846.0,5042.0,2811.0,2784.0,12471.0,8.1,5648.0,20806.0,7788.0,18440.0,2675.0,13804.0,852.0,18118.0,5431.0,25361.0,14773.7,5610.1
2012-09,34.4,143044.0,112985.0,857.0,5885.0,12003.0,25308.0,18211.0,14055.0,5434.0,63.6,58.7,81.5,8671.0,5555.0,27810.0,7.0,13.6,9.7,23.8,11934.0,134517.0,2489.5,14.8,6775.0,1863.0,4911.0,2819.0,2538.0,12115.0,7.8,5661.0,20845.0,7800.0,18442.0,2670.0,13872.0,847.0,18134.0,5442.0,25387.0,14801.0,5605.2
2012-10,34.4,143431.0,113375.0,847.0,5888.0,11974.0,25484.0,18368.0,13838.0,5444.0,63.8,58.8,81.6,8203.0,5109.0,27975.0,6.9,14.1,10.0,23.9,11941.0,134669.0,2516.3,14.4,6784.0,1796.0,4988.0,2859.0,2635.0,12124.0,7.8,5674.0,20875.0,7810.0,18452.0,2666.0,13883.0,837.0,18207.0,5446.0,25427.0,14817.1,5619.0
2012-11,34.4,143333.0,113664.0,846.0,5788.0,11933.0,25998.0,18396.0,13646.0,5438.0,63.6,58.7,81.2,8166.0,5108.0,27545.0,6.8,13.3,9.9,23.9,11930.0,134825.0,2535.8,14.4,6550.0,1745.0,4805.0,2776.0,2620.0,12005.0,7.7,5684.0,20880.0,7816.0,18458.0,2674.0,13910.0,844.0,18261.0,5448.0,25495.0,14895.5,5621.6
2012-12,34.5,143330.0,113700.0,848.0,5634.0,11937.0,26203.0,18368.0,13646.0,5432.0,63.7,58.7,81.4,7943.0,4963.0,27580.0,6.9,14.0,9.6,24.1,11939.0,135074.0,2539.4,14.4,6629.0,1861.0,4768.0,2901.0,2756.0,12298.0,7.9,5724.0,20933.0,7829.0,18512.0,2677.0,13978.0,849.0,18298.0,5452.0,25508.0,14865.1,5628.3
2013-01,34.4,143292.0,111330.0,838.0,5353.0,11859.0,25380.0,17972.0,13324.0,5388.0,63.7,58.6,81.1,8151.0,5205.0,27546.0,7.1,13.7,9.7,23.7,11962.0,135257.0,2551.6,14.5,6572.0,1891.0,4681.0,3115.0,2780.0,12471.0,8.0,5746.0,20948.0,7837.0,18561.0,2662.0,14037.0,853.0,18340.0,5458.0,25545.0,14887.8,5640.0
2013-02,34.5,143362.0,111885.0,844.0,5386.0,11880.0,25173.0,18152.0,13470.0,5404.0,63.4,58.6,81.0,8178.0,5237.0,27584.0,6.8,13.8,9.7,25.2,11974.0,135546.0,2568.2,14.3,6457.0,1766.0,4691.0,2799.0,2713.0,11950.0,7.7,5784.0,20959.0,7852.0,18616.0,2698.0,14082.0,858.0,18433.0,5456.0,25569.0,14912.7,5640.8
2013-03,34.5,143316.0,112628.0,847.0,5501.0,11914.0,25241.0,18301.0,13740.0,5422.0,63.3,58.5,81.0,7722.0,4932.0,27439.0,6.7,13.0,9.3,24.0,11977.0,135689.0,2587.8,13.9,6393.0,1830.0,4563.0,2826.0,2462.0,11689.0,7.5,5802.0,21007.0,7856.0,18639.0,2700.0,14113.0,860.0,18489.0,5451.0,25564.0,14912.3,5644.4
2013-04,34.4,143635.0,113616.0,847.0,5677.0,11924.0,25372.0,18522.0,14074.0,5450.0,63.4,58.6,81.0,7964.0,5098.0,27584.0,6.7,13.3,9.0,24.4,11978.0,135873.0,2600.9,14.0,6421.0,1953.0,4468.0,2908.0,2487.0,11760.0,7.6,5796.0,21057.0,7872.0,18631.0,2696.0,14152.0,857.0,18551.0,5455.0,25590.0,14922.3,5644.4
2013-05,34.4,143882.0,114556.0,857.0,5871.0,11973.0,25567.0,18616.0,14459.0,5497.0,63.4,58.6,81.2,7937.0,4866.0,27715.0,6.7,13.4,9.0,24.4,11978.0,136096.0,2610.2,13.9,6333.0,1986.0,4347.0,2631.0,2674.0,11654.0,7.5,5829.0,21076.0,7884.0,18668.0,2710.0,14193.0,861.0,18605.0,5471.0,25625.0,14953.8,5651.1
2013-06,34.5,143999.0,115423.0,869.0,6042.0,12064.0,25720.0,18776.0,14881.0,5546.0,63.4,58.6,81.2,8103.0,5066.0,27863.0,6.6,14.2,9.1,23.1,11982.0,136279.0,2622.8,14.2,6231.0,1876.0,4355.0,2851.0,2680.0,11751.0,7.5,5855.0,21082.0,7887.0,18701.0,2705.0,14252.0,864.0,18651.0,5479.0,25682.0,15001.3,5654.7
2013-07,34.4,144264.0,115510.0,875.0,6119.0,12032.0,25714.0,18800.0,14978.0,5550.0,63.3,58.7,81.2,8099.0,5058.0,28145.0,6.5,12.6,9.4,23.3,11962.0,136391.0,2624.4,13.8,6049.0,1791.0,4258.0,2768.0,2493.0,11335.0,7.3,5859.0,21073.0,7904.0,18684.0,2720.0,14288.0,863.0,18698.0,5484.0,25725.0,15046.1,5662.6
2013-08,34.5,144326.0,115718.0,881.0,6152.0,12084.0,25762.0,18864.0,14961.0,5531.0,63.3,58.7,81.0,7816.0,4734.0,27896.0,6.4,12.8,9.2,22.5,11992.0,136646.0,2634.0,13.6,5973.0,1677.0,4296.0,2688.0,2475.0,11279.0,7.2,5878.0,21147.0,7902.0,18737.0,2691.0,14327.0,867.0,18725.0,5493.0,25793.0,15091.6,5670.2
2013-09,34.4,144418.0,115349.0,878.0,6128.0,12068.0,25768.0,18833.0,14518.0,5493.0,63.2,58.7,81.0,7764.0,5009.0,27552.0,6.3,13.0,8.8,21.3,12010.0,136821.0,2639.4,13.5,5929.0,1797.0,4132.0,2691.0,2604.0,11270.0,7.2,5910.0,21133.0,7903.0,18788.0,2708.0,14339.0,868.0,18755.0,5502.0,25858.0,15119.1,5680.7
2013-10,34.4,143537.0,115809.0,879.0,6139.0,12058.0,25939.0,18965.0,14346.0,5508.0,62.8,58.3,80.6,7936.0,5023.0,27323.0,6.3,12.8,9.1,22.2,12033.0,137041.0,2640.6,13.6,5761.0,1737.0,4024.0,2639.0,2823.0,11136.0,7.2,5931.0,21158.0,7912.0,18832.0,2718.0,14395.0,868.0,18805.0,5509.0,25882.0,15146.2,5672.2
2013-11,34.4,144479.0,116211.0,871.0,6056.0,12057.0,26451.0,19010.0,14174.0,5500.0,63.0,58.6,81.0,7718.0,4893.0,27379.0,6.1,12.3,8.7,20.7,12054.0,137317.0,2660.0,13.1,5737.0,1695.0,4042.0,2586.0,2409.0,10787.0,6.9,5963.0,21200.0,7912.0,18885.0,2722.0,14432.0,868.0,18873.0,5511.0,25939.0,15175.8,5682.4
2013-12,34.4,144778.0,116096.0,867.0,5842.0,12061.0,26734.0,18931.0,14124.0,5506.0,62.9,58.7,80.8,7827.0,4874.0,27418.0,5.9,11.9,8.3,20.4,12060.0,137372.0,2685.2,13.1,5539.0,1676.0,3863.0,2545.0,2328.0,10404.0,6.7,5932.0,21199.0,7915.0,18858.0,2727.0,14454.0,866.0,18862.0,5525.0,26012.0,15231.0,5689.8
2014-01,34.4,145150.0,113792.0,860.0,5609.0,11964.0,25863.0,18571.0,13815.0,5466.0,62.9,58.8,80.9,7296.0,4471.0,27574.0,5.7,12.1,8.3,20.4,12058.0,137561.0,2675.6,12.6,5304.0,1696.0,3607.0,2431.0,2473.0,10202.0,6.6,5985.0,21236.0,7913.0,18914.0,2724.0,14489.0,871.0,18909.0,5533.0,26029.0,15214.9,5703.1
2014-02,34.3,145134.0,114102.0,860.0,5612.0,11996.0,25615.0,18694.0,13908.0,5483.0,62.9,58.7,81.1,7299.0,4337.0,27379.0,5.8,11.8,8.2,21.4,12084.0,137712.0,2702.7,12.6,5404.0,1621.0,3783.0,2590.0,2376.0,10349.0,6.7,6007.0,21252.0,7932.0,18966.0,2718.0,14509.0,875.0,18971.0,5535.0,26004.0,15189.6,5708.1
2014-03,34.5,145648.0,114944.0,868.0,5746.0,12037.0,25724.0,18819.0,14181.0,5523.0,63.1,58.9,81.1,7435.0,4448.0,27620.0,5.8,12.1,7.9,20.8,12096.0,137985.0,2715.1,12.7,5415.0,1711.0,3704.0,2561.0,2433.0,10380.0,6.7,6038.0,21292.0,7932.0,19013.0,2725.0,14564.0,879.0,19018.0,5553.0,26055.0,15217.9,5713.6
2014-04,34.5,145667.0,116034.0,875.0,5970.0,12056.0,25896.0,19044.0,14524.0,5560.0,62.8,58.9,80.8,7509.0,4506.0,27170.0,5.3,11.6,7.2,19.4,12109.0,138298.0,2726.9,12.3,4981.0,1502.0,3479.0,2377.0,2424.0,9702.0,6.2,6084.0,21323.0,7945.0,19079.0,2721.0,14614.0,886.0,19076.0,5565.0,26122.0,15255.9,5729.3
2014-05,34.5,145825.0,116990.0,881.0,6158.0,12115.0,26098.0,19120.0,14935.0,5596.0,62.9,58.9,80.7,7254.0,4419.0,27105.0,5.4,11.4,7.7,19.3,12120.0,138513.0,2737.3,12.3,4785.0,1425.0,3360.0,2357.0,2586.0,9859.0,6.3,6109.0,21375.0,7952.0,19117.0,2717.0,14670.0,888.0,19117.0,5568.0,26165.0,15265.1,5735.0
2014-06,34.5,146247.0,117967.0,895.0,6321.0,12230.0,26276.0,19316.0,15333.0,5630.0,62.8,59.0,81.0,7422.0,4398.0,28023.0,5.3,11.0,7.8,20.4,12146.0,138849.0,2751.2,12.0,4619.0,1503.0,3116.0,2427.0,2417.0,9460.0,6.1,6133.0,21424.0,7965.0,19172.0,2722.0,14693.0,893.0,19178.0,5562.0,26238.0,15306.0,5747.5
2014-07,34.5,146399.0,118137.0,909.0,6438.0,12234.0,26288.0,19328.0,15407.0,5632.0,62.9,59.0,80.8,7402.0,4535.0,28028.0,5.3,11.6,7.7,20.3,12165.0,139072.0,2768.4,12.1,4613.0,1477.0,3136.0,2412.0,2601.0,9608.0,6.2,6178.0,21450.0,7979.0,19240.0,2725.0,14703.0,897.0,19216.0,5566.0,26292.0,15329.1,5749.8
2014-08,34.6,146530.0,118311.0,913.0,6476.0,12271.0,26281.0,19407.0,15365.0,5616.0,62.9,59.0,81.1,7177.0,4169.0,27814.0,5.3,11.4,7.4,19.4,12182.0,139269.0,2787.3,12.0,4464.0,1506.0,2958.0,2389.0,2620.0,9599.0,6.1,6210.0,21501.0,7994.0,19291.0,2733.0,14725.0,899.0,19274.0,5580.0,26316.0,15338.0,5748.5
2014-09,34.5,146778.0,117983.0,914.0,6450.0,12251.0,26262.0,19394.0,14948.0,5564.0,62.8,59.1,80.8,7020.0,4202.0,27461.0,5.1,11.0,6.8,20.1,12201.0,139563.0,2808.0,11.7,4386.0,1438.0,2948.0,2560.0,2365.0,9262.0,5.9,6242.0,21541.0,8009.0,19347.0,2734.0,14768.0,904.0,19330.0,5574.0,26363.0,15367.6,5753.4
2014-10,34.6,147427.0,118541.0,909.0,6460.0,12249.0,26496.0,19537.0,14787.0,5580.0,62.9,59.3,80.9,7025.0,4279.0,27772.0,4.9,10.6,6.8,18.7,12233.0,139798.0,2808.8,11.5,4292.0,1400.0,2892.0,2300.0,2494.0,8990.0,5.7,6259.0,21569.0,8019.0,19391.0,2727.0,14811.0,899.0,19359.0,5581.0,26424.0,15404.8,5756.6
2014-11,34.6,147404.0,118893.0,904.0,6365.0,12258.0,26971.0,19573.0,14587.0,5579.0,62.9,59.2,80.9,6898.0,4112.0,27696.0,5.0,10.9,6.6,17.2,12260.0,140089.0,2815.5,11.4,4228.0,1400.0,2828.0,2403.0,2474.0,9090.0,5.8,6272.0,21626.0,8035.0,19431.0,2735.0,14849.0,899.0,19415.0,5591.0,26475.0,15430.1,5760.2
2014-12,34.6,147615.0,118999.0,898.0,6205.0,12268.0,27267.0,19577.0,14563.0,5574.0,62.8,59.3,80.9,6856.0,4060.0,27473.0,4.7,10.6,6.4,16.9,12266.0,140364.0,2833.3,11.2,4069.0,1270.0,2799.0,2320.0,2370.0,8717.0,5.6,6293.0,21678.0,8042.0,19454.0,2737.0,14892.0,895.0,19494.0,5593.0,26527.0,15444.4,5768.3
2015-01,34.5,148145.0,116668.0,877.0,5953.0,12177.0,26411.0,19172.0,14234.0,5532.0,62.9,59.3,81.0,6808.0,4028.0,27559.0,4.9,10.3,6.7,18.5,12265.0,140568.0,2838.3,11.2,4151.0,1377.0,2774.0,2319.0,2393.0,8885.0,5.7,6320.0,21746.0,8059.0,19473.0,2740.0,14915.0,888.0,19519.0,5599.0,26557.0,15462.0,5770.9
2015-02,34.6,148045.0,117065.0,861.0,5962.0,12193.0,26212.0,19276.0,14374.0,5555.0,62.7,59.2,80.9,6665.0,3842.0,27389.0,4.7,10.1,6.8,16.9,12275.0,140827.0,2839.1,10.9,3991.0,1333.0,2658.0,2238.0,2392.0,8599.0,5.5,6361.0,21787.0,8070.0,19511.0,2741.0,14972.0,875.0,19563.0,5606.0,26599.0,15478.7,5780.2
2015-03,34.5,148128.0,117732.0,848.0,6051.0,12227.0,26316.0,19374.0,14599.0,5577.0,62.6,59.2,80.8,6633.0,4043.0,27126.0,4.8,9.9,6.8,17.5,12286.0,140923.0,2842.5,10.9,3787.0,1245.0,2542.0,2304.0,2444.0,8515.0,5.4,6334.0,21829.0,8081.0,19480.0,2737.0,14981.0,860.0,19592.0,5607.0,26646.0,15509.6,5783.0
2015-04,34.5,148511.0,118855.0,832.0,6300.0,12240.0,26429.0,19621.0,14947.0,5610.0,62.8,59.3,81.0,6611.0,3864.0,27645.0,4.7,9.7,6.8,17.2,12291.0,141196.0,2850.3,10.9,3651.0,1091.0,2560.0,2345.0,2716.0,8550.0,5.4,6392.0,21902.0,8086.0,19527.0,2742.0,15023.0,844.0,19635.0,5614.0,26662.0,15522.1,5778.7
2015-05,34.5,148817.0,119840.0,817.0,6491.0,12292.0,26641.0,19727.0,15365.0,5650.0,62.9,59.4,81.1,6634.0,3916.0,27355.0,4.8,10.3,6.8,17.8,12306.0,141538.0,2872.5,10.9,3759.0,1256.0,2503.0,2510.0,2471.0,8834.0,5.6,6427.0,21956.0,8097.0,19556.0,2747.0,15103.0,823.0,19718.0,5622.0,26727.0,15557.3,5784.9
2015-06,34.5,148816.0,120732.0,819.0,6633.0,12396.0,26795.0,19908.0,15768.0,5684.0,62.7,59.4,80.9,6388.0,3799.0,27778.0,4.6,9.7,6.7,18.0,12307.0,141709.0,2885.1,10.4,3560.0,1398.0,2162.0,2396.0,2309.0,8247.0,5.3,6441.0,22011.0,8115.0,19565.0,2748.0,15108.0,817.0,19768.0,5615.0,26764.0,15567.8,5785.7
2015-07,34.6,148830.0,120947.0,818.0,6718.0,12400.0,26799.0,19937.0,15878.0,5699.0,62.6,59.3,80.7,6253.0,3773.0,27211.0,4.5,9.1,6.9,16.4,12323.0,141991.0,2884.7,10.3,3389.0,1261.0,2127.0,2222.0,2574.0,8167.0,5.2,6472.0,22052.0,8134.0,19602.0,2752.0,15168.0,807.0,19803.0,5628.0,26802.0,15582.8,5784.1
2015-08,34.6,149181.0,120948.0,804.0,6754.0,12406.0,26782.0,19972.0,15845.0,5655.0,62.6,59.4,80.7,6418.0,3752.0,27062.0,4.4,9.4,6.6,16.9,12318.0,142125.0,2887.3,10.2,3454.0,1283.0,2172.0,2329.0,2073.0,7992.0,5.1,6490.0,22088.0,8145.0,19602.0,2751.0,15201.0,794.0,19835.0,5621.0,26822.0,15589.2,5785.2
